cluster	gene	avg_logFC	p_val	p_val_adj	prop_in_cluster	prop_out_cluster
10	ENSG00000213160.8	0.273249615330195	2.07064435590443e-06	0.0388370055393435	0.333	0.013
10	ENSG00000159164.8	0.272872612498208	2.07064495508164e-06	0.0388370167775113	0.333	0.013
10	ENSG00000279811.1	0.272872612498208	2.07064495508164e-06	0.0388370167775113	0.333	0.013
10	ENSG00000197256.9	0.272495751743795	2.07064495508164e-06	0.0388370167775113	0.333	0.013
10	ENSG00000000971.14	0.270989727362758	2.17026899689004e-06	0.0407055653056696	0.333	0.013
10	ENSG00000115239.20	0.459016012807551	2.37524375151565e-06	0.0445500718034275	0.667	0.053
10	ENSG00000124571.16	0.458289796363143	2.62971774357979e-06	0.0493229859985825	0.667	0.053
10	ENSG00000264916.2	0.27400404765568	2.83029404635298e-06	0.0530849951333965	0.333	0.014
10	ENSG00000260917.1	0.27400404765568	2.83029404635298e-06	0.0530849951333965	0.333	0.014
10	ENSG00000161328.10	0.27400404765568	2.83029404635298e-06	0.0530849951333965	0.333	0.014
10	ENSG00000122970.14	0.27400404765568	2.83029404635298e-06	0.0530849951333965	0.333	0.014
10	ENSG00000180787.5	0.27400404765568	2.83029404635298e-06	0.0530849951333965	0.333	0.014
10	ENSG00000213801.4	0.27400404765568	2.83029404635298e-06	0.0530849951333965	0.333	0.014
10	ENSG00000100154.13	0.27400404765568	2.83029404635298e-06	0.0530849951333965	0.333	0.014
10	ENSG00000124613.7	0.273626760346923	2.85640179925541e-06	0.0535746721468345	0.333	0.014
10	ENSG00000171448.8	0.273626760346923	2.85640179925541e-06	0.0535746721468345	0.333	0.014
10	ENSG00000266918.1	0.273626760346923	2.85640179925541e-06	0.0535746721468345	0.333	0.014
10	ENSG00000275381.1	0.273249615330195	2.88273066000792e-06	0.0540684962591086	0.333	0.014
10	ENSG00000272669.1	0.273249615330195	2.88273066000792e-06	0.0540684962591086	0.333	0.014
10	ENSG00000134198.8	0.451056491769623	3.10371105283605e-06	0.058213204506993	0.667	0.053
10	ENSG00000166681.12	0.710567687254708	3.12284428007697e-06	0.0585720673171237	1	0.126
10	ENSG00000129993.13	0.551424485824328	3.36169233858506e-06	0.0630519015025014	1	0.114
10	ENSG00000076242.13	0.715249970056622	3.39437830352675e-06	0.0636649594609477	1	0.129
10	ENSG00000175938.6	0.831499443702295	3.68173558338836e-06	0.0690546326020321	1	0.141
10	ENSG00000164808.15	0.567826527170547	3.85456558442076e-06	0.0722962321013959	1	0.119
10	ENSG00000006837.10	0.273626760346923	3.91017018944098e-06	0.0733391520731549	0.333	0.014
10	ENSG00000228409.4	0.273626760346923	3.91017018944098e-06	0.0733391520731549	0.333	0.014
10	ENSG00000276810.1	0.273626760346923	3.91017018944098e-06	0.0733391520731549	0.333	0.014
10	ENSG00000280316.1	0.273249615330195	3.94530202133125e-06	0.0739980847120888	0.333	0.014
10	ENSG00000241288.6	0.273249615330195	3.94530202133125e-06	0.0739980847120888	0.333	0.014
10	ENSG00000226471.5	0.273249615330195	3.94530202133125e-06	0.0739980847120888	0.333	0.014
10	ENSG00000279236.1	0.272872612498208	3.98072299164719e-06	0.0746624404313346	0.333	0.014
10	ENSG00000064989.11	0.272495751743795	4.01643525378557e-06	0.0753322596200021	0.333	0.014
10	ENSG00000122223.11	0.56042904891741	4.23240859903622e-06	0.0793830556835233	1	0.118
10	ENSG00000225224.1	0.454666603993723	4.24493372168157e-06	0.0796179768838596	0.667	0.055
10	ENSG00000196139.10	0.873557787030355	4.28255964400968e-06	0.0803236886830457	0.667	0.056
10	ENSG00000105750.13	0.632297551429823	4.31454609032492e-06	0.0809236264701343	0.667	0.058
10	ENSG00000174365.18	0.453943538163232	4.3669658273269e-06	0.0819068110573433	0.667	0.055
10	ENSG00000213865.6	0.454666603993723	4.53277651626472e-06	0.085016756339061	0.667	0.055
10	ENSG00000260260.1	0.569177422343903	4.78352951319169e-06	0.0897198795494232	1	0.122
10	ENSG00000131115.14	0.633017753117417	4.85727731410352e-06	0.0911030933033256	0.667	0.059
10	ENSG00000141873.9	1.0546429950165	4.9844594731957e-06	0.0934885218792585	1	0.149
10	ENSG00000123405.12	0.68519983047283	5.28082054683536e-06	0.099047070176444	1	0.125
10	ENSG00000179639.9	1.41984057957384	5.30504672371875e-06	0.0995014563500688	0.667	0.058
10	ENSG00000198513.10	0.273249615330195	5.31497400956896e-06	0.0996876525234755	0.333	0.015
10	ENSG00000081923.9	0.273249615330195	5.31497400956896e-06	0.0996876525234755	0.333	0.015
10	ENSG00000280202.1	0.272872612498208	5.36151932143371e-06	0.100560656392811	0.333	0.015
10	ENSG00000213842.2	0.272495751743795	5.40843715655004e-06	0.101440647308253	0.333	0.015
10	ENSG00000196951.9	0.272495751743795	5.40843715655004e-06	0.101440647308253	0.333	0.015
10	ENSG00000196417.11	0.449256311265475	5.50932149488704e-06	0.103332833958101	0.667	0.056
10	ENSG00000168734.12	0.608817283820981	5.58494284450891e-06	0.104751187991609	0.667	0.057
10	ENSG00000133256.11	0.632297551429823	6.02052618858574e-06	0.112920989193114	0.667	0.06
10	ENSG00000213722.7	1.11626032147247	6.11287341879456e-06	0.114653053842911	1	0.166
10	ENSG00000141447.15	0.450696196323463	6.7030007323808e-06	0.125721481736534	0.667	0.057
10	ENSG00000105854.11	0.449975994635869	6.82631944458614e-06	0.128034447502658	0.667	0.057
10	ENSG00000145284.10	0.272872612498208	7.11662034847762e-06	0.133479331256046	0.333	0.015
10	ENSG00000225092.2	0.272872612498208	7.11662034847762e-06	0.133479331256046	0.333	0.015
10	ENSG00000204524.6	0.272872612498208	7.11662034847762e-06	0.133479331256046	0.333	0.015
10	ENSG00000229729.5	0.272495751743795	7.17740659119688e-06	0.134619438024489	0.333	0.015
10	ENSG00000198915.10	0.272495751743795	7.17740659119688e-06	0.134619438024489	0.333	0.015
10	ENSG00000278993.1	0.272495751743795	7.17740659119688e-06	0.134619438024489	0.333	0.015
10	ENSG00000261879.4	0.272495751743795	7.17740659119688e-06	0.134619438024489	0.333	0.015
10	ENSG00000213590.2	0.271742456039624	7.23866681347488e-06	0.135768434753535	0.333	0.015
10	ENSG00000187240.12	0.271742456039624	7.23866681347488e-06	0.135768434753535	0.333	0.015
10	ENSG00000163453.10	0.663001717773803	7.34250779582888e-06	0.137716076218566	1	0.129
10	ENSG00000095303.13	0.44674149046821	7.38483644375147e-06	0.138509992339003	0.667	0.057
10	ENSG00000204177.9	0.452498973087179	7.42536381276896e-06	0.139270123672295	0.667	0.058
10	ENSG00000105810.8	1.90588051121293	7.48919006211965e-06	0.140467248805116	1	0.171
10	ENSG00000214226.7	0.450696196323463	7.76834977295014e-06	0.145703168341453	0.667	0.058
10	ENSG00000103932.10	0.452498973087179	8.02053269868776e-06	0.150433111296588	0.667	0.058
10	ENSG00000180354.14	1.02417646557434	9.13107565297096e-06	0.171262454947123	0.667	0.067
10	ENSG00000250903.7	0.449256311265475	9.29432353374423e-06	0.174324332198907	0.667	0.059
10	ENSG00000158623.13	0.45177747233438	9.3307076477878e-06	0.175006752641908	0.667	0.059
10	ENSG00000205913.5	0.272495751743795	9.39697966464326e-06	0.176249750590049	0.333	0.015
10	ENSG00000162620.14	0.271742456039624	9.55424132740292e-06	0.179199350336769	0.333	0.015
10	ENSG00000184371.12	0.271742456039624	9.55424132740292e-06	0.179199350336769	0.333	0.015
10	ENSG00000165121.10	0.271366020876135	9.55424203656508e-06	0.179199363637815	0.333	0.015
10	ENSG00000120725.11	0.560764113420461	9.92611819920938e-06	0.186174272944371	1	0.129
10	ENSG00000167747.12	0.701929759791913	1.02639521380124e-05	0.192510686300561	1	0.142
10	ENSG00000136193.15	0.449256311265475	1.11999539045109e-05	0.210066335433007	0.667	0.06
10	ENSG00000128513.13	0.45177747233438	1.12273714624799e-05	0.210580579150272	0.667	0.06
10	ENSG00000144451.17	0.450696196323463	1.16265328999341e-05	0.218067251071163	0.667	0.06
10	ENSG00000145982.10	0.56244112203083	1.18004796971491e-05	0.221329797199728	1	0.132
10	ENSG00000117461.13	0.272119032959909	1.22482554243675e-05	0.229728278739436	0.333	0.016
10	ENSG00000183426.14	0.272119032959909	1.22482554243675e-05	0.229728278739436	0.333	0.016
10	ENSG00000269837.1	0.272119032959909	1.22482554243675e-05	0.229728278739436	0.333	0.016
10	ENSG00000170265.10	0.451056491769623	1.22738982441373e-05	0.23020923546704	0.667	0.06
10	ENSG00000128596.15	0.271742456039624	1.23479620879299e-05	0.231598376921214	0.333	0.016
10	ENSG00000137513.8	0.450696196323463	1.23808741294007e-05	0.23221567517104	0.667	0.06
10	ENSG00000231887.5	0.271366020876135	1.24484054377603e-05	0.233482292390633	0.333	0.016
10	ENSG00000261997.1	0.271366020876135	1.24484054377603e-05	0.233482292390633	0.333	0.016
10	ENSG00000152990.12	0.270989727362758	1.2549590340591e-05	0.235380116428124	0.333	0.016
10	ENSG00000164306.9	0.449616088207654	1.25973793630063e-05	0.236276447332546	0.667	0.06
10	ENSG00000074582.11	0.449616088207654	1.27069134578729e-05	0.238330868815863	0.667	0.06
10	ENSG00000272489.1	0.449256311265475	1.28173173330933e-05	0.240401603899499	0.667	0.06
10	ENSG00000204394.11	0.561434579419429	1.35912035883709e-05	0.254916614503486	1	0.134
10	ENSG00000135916.14	0.680412997268551	1.4796078124064e-05	0.277515241294944	1	0.151
10	ENSG00000085063.13	0.547448337444689	1.48422832241371e-05	0.278381864151916	1	0.132
10	ENSG00000079387.12	0.447100363610407	1.51284157288471e-05	0.283748565410255	0.667	0.061
10	ENSG00000079257.6	0.449975994635869	1.5138443572926e-05	0.283936647653799	0.667	0.062
10	ENSG00000138821.11	0.445665643134747	1.5519892174819e-05	0.291091097630905	0.667	0.061
10	ENSG00000144354.12	0.490003368545634	1.58129486050417e-05	0.296587664036162	0.333	0.016
10	ENSG00000160062.13	0.271366020876135	1.58987200196025e-05	0.298196392687664	0.333	0.016
10	ENSG00000279691.1	0.271366020876135	1.58987200196025e-05	0.298196392687664	0.333	0.016
10	ENSG00000166821.7	0.270989727362758	1.60250843440967e-05	0.300566481957877	0.333	0.016
10	ENSG00000104432.11	0.269485967680891	1.62805559674861e-05	0.305358107726169	0.333	0.016
10	ENSG00000102984.13	0.553085891755583	1.6509954601387e-05	0.309660708503614	1	0.135
10	ENSG00000161036.9	0.44853714546677	1.66248125671095e-05	0.311814984508705	0.667	0.062
10	ENSG00000174132.8	0.447459365588773	1.77821581866262e-05	0.33352215894836	0.667	0.062
10	ENSG00000149179.12	0.447459365588773	1.79322589115035e-05	0.336337448144159	0.667	0.062
10	ENSG00000144824.18	0.962257561381961	1.81382953585286e-05	0.340201867744563	0.333	0.017
10	ENSG00000166228.7	0.557752566891414	1.81583490951569e-05	0.340577995628764	1	0.138
10	ENSG00000046647.12	0.449256311265475	1.83789952255796e-05	0.344716434450972	0.667	0.063
10	ENSG00000179222.16	0.446024130322669	1.85442423106984e-05	0.347815808779458	0.667	0.062
10	ENSG00000147130.13	0.625123919518686	1.94777193604198e-05	0.365324104324033	0.667	0.067
10	ENSG00000116151.12	0.271366020876135	2.00855817929439e-05	0.376725172108456	0.333	0.016
10	ENSG00000269929.1	0.271366020876135	2.00855817929439e-05	0.376725172108456	0.333	0.016
10	ENSG00000236269.1	0.270989727362758	2.02417679503699e-05	0.379654599677137	0.333	0.016
10	ENSG00000255455.2	0.270989727362758	2.02417679503699e-05	0.379654599677137	0.333	0.016
10	ENSG00000257800.1	0.270237564860203	2.0557438904725e-05	0.385575324097023	0.333	0.016
10	ENSG00000178585.13	0.553085891755583	2.2939551571469e-05	0.430254229274472	1	0.14
10	ENSG00000069943.8	0.445665643134747	2.3477349363631e-05	0.440341164664263	0.667	0.064
10	ENSG00000102226.8	0.687805695139611	2.42605197889888e-05	0.455030309162274	1	0.153
10	ENSG00000133142.16	0.690745432680536	2.49955164178225e-05	0.468815905932678	1	0.154
10	ENSG00000261064.1	0.444232978133251	2.52184852219433e-05	0.472997908822768	0.667	0.064
10	ENSG00000228649.7	0.270989727362758	2.53096569667144e-05	0.474707926067695	0.333	0.017
10	ENSG00000184719.10	0.270989727362758	2.53096569667144e-05	0.474707926067695	0.333	0.017
10	ENSG00000084444.12	0.270989727362758	2.53096569667144e-05	0.474707926067695	0.333	0.017
10	ENSG00000125650.4	0.270989727362758	2.53096569667144e-05	0.474707926067695	0.333	0.017
10	ENSG00000139974.14	0.624409378580817	2.53343494402754e-05	0.475171058101805	0.667	0.069
10	ENSG00000185015.6	0.270613575392928	2.55021617170161e-05	0.478318545164355	0.333	0.017
10	ENSG00000196422.9	0.270613575392928	2.55021617170161e-05	0.478318545164355	0.333	0.017
10	ENSG00000242697.2	0.270237564860203	2.56959862634571e-05	0.481953918357401	0.333	0.017
10	ENSG00000156414.17	0.270237564860203	2.56959862634571e-05	0.481953918357401	0.333	0.017
10	ENSG00000108733.8	0.270237564860203	2.56959862634571e-05	0.481953918357401	0.333	0.017
10	ENSG00000197933.11	0.270237564860203	2.56959862634571e-05	0.481953918357401	0.333	0.017
10	ENSG00000225471.4	0.270237564860203	2.56959862634571e-05	0.481953918357401	0.333	0.017
10	ENSG00000197279.3	0.269485967680891	2.58911433937745e-05	0.485614285493635	0.333	0.017
10	ENSG00000229056.2	0.268734934975668	2.64846433631385e-05	0.496745970919026	0.333	0.017
10	ENSG00000110583.11	0.444232978133251	2.68480686035614e-05	0.503562374728398	0.667	0.065
10	ENSG00000256948.1	0.267234559600434	2.68871471824708e-05	0.504295332554422	0.333	0.017
10	ENSG00000168038.9	0.443159824748198	2.92610366671756e-05	0.548820003729546	0.667	0.065
10	ENSG00000114126.16	1.00326733169847	3.11820372450204e-05	0.584850290567603	1	0.173
10	ENSG00000185219.14	0.442445028434704	3.13535122685961e-05	0.588066476109789	0.667	0.065
10	ENSG00000224699.7	0.270613575392928	3.15807250815912e-05	0.592328079630325	0.333	0.017
10	ENSG00000275221.1	0.270613575392928	3.15807250815912e-05	0.592328079630325	0.333	0.017
10	ENSG00000213432.2	0.270613575392928	3.15807250815912e-05	0.592328079630325	0.333	0.017
10	ENSG00000261840.2	0.270613575392928	3.15807250815912e-05	0.592328079630325	0.333	0.017
10	ENSG00000273576.1	0.270613575392928	3.15807250815912e-05	0.592328079630325	0.333	0.017
10	ENSG00000188738.12	0.270237564860203	3.18157909012032e-05	0.596736974142967	0.333	0.017
10	ENSG00000236709.1	0.270237564860203	3.18157909012032e-05	0.596736974142967	0.333	0.017
10	ENSG00000170049.8	0.270237564860203	3.18157909012032e-05	0.596736974142967	0.333	0.017
10	ENSG00000147650.10	0.268359630036003	3.30149092470883e-05	0.619227637838389	0.333	0.017
10	ENSG00000167768.4	0.261628116210324	3.45079513480579e-05	0.647231135484173	0.333	0.017
10	ENSG00000125968.8	1.6690501443375	3.59464458028093e-05	0.674211537477492	1	0.196
10	ENSG00000044459.13	0.439590941588275	3.61991578604889e-05	0.67895140483133	0.667	0.066
10	ENSG00000011451.16	0.443159824748198	3.63378254108958e-05	0.681552253406762	0.667	0.067
10	ENSG00000168116.12	0.443159824748198	3.8227100233096e-05	0.716987491971949	0.667	0.067
10	ENSG00000166341.7	0.270237564860203	3.90446952499042e-05	0.732322304107203	0.333	0.018
10	ENSG00000259959.1	0.269861695658259	3.93292379352835e-05	0.737659186714177	0.333	0.018
10	ENSG00000151376.15	0.269861695658259	3.93292379352835e-05	0.737659186714177	0.333	0.018
10	ENSG00000079385.20	0.269861695658259	3.93292379352835e-05	0.737659186714177	0.333	0.018
10	ENSG00000140263.12	0.620488503837581	3.95542305281986e-05	0.741879147786893	0.667	0.072
10	ENSG00000170365.8	0.269110380822016	3.99039156718125e-05	0.748437842340515	0.333	0.018
10	ENSG00000085117.10	1.52008082325224	4.07673772247756e-05	0.764632927227891	1	0.223
10	ENSG00000280721.1	0.266859817231424	4.07801364317298e-05	0.764872238913525	0.333	0.018
10	ENSG00000149212.9	0.873786908351097	4.08885215581008e-05	0.766905110343739	1	0.198
10	ENSG00000132718.8	0.438166947043626	4.10156177140853e-05	0.769288925845384	0.667	0.067
10	ENSG00000137720.6	0.787979280324567	4.22508453518358e-05	0.792456855419032	1	0.177
10	ENSG00000144026.10	0.440303699993361	4.24452510355071e-05	0.796103128421971	0.667	0.067
10	ENSG00000068885.13	0.440303699993361	4.24452510355071e-05	0.796103128421971	0.667	0.067
10	ENSG00000101236.15	0.804519097578172	4.58730134872644e-05	0.860394240967131	1	0.163
10	ENSG00000213918.9	0.535940730593209	4.59735117280166e-05	0.862279185970678	1	0.145
10	ENSG00000198087.7	0.528125646857962	4.69216470836336e-05	0.880062412700632	1	0.146
10	ENSG00000123179.12	1.50702967792224	4.74736907463915e-05	0.89041654363932	1	0.228
10	ENSG00000259488.2	0.269861695658259	4.78579147009598e-05	0.897623048131201	0.333	0.018
10	ENSG00000262621.3	0.269861695658259	4.78579147009598e-05	0.897623048131201	0.333	0.018
10	ENSG00000133466.12	0.269861695658259	4.78579147009598e-05	0.897623048131201	0.333	0.018
10	ENSG00000263335.1	0.269485967680891	4.81995433136064e-05	0.904030634390001	0.333	0.018
10	ENSG00000213261.3	0.44101696678537	4.87589930380727e-05	0.914523673422091	0.667	0.068
10	ENSG00000148057.14	0.439947257287752	4.91344230496743e-05	0.921565238719692	0.667	0.068
10	ENSG00000174353.16	0.79272237222058	5.02087164962377e-05	0.941714686603434	1	0.188
10	ENSG00000102804.13	0.753519074450307	5.29891647849335e-05	0.993864774706212	0.667	0.08
10	ENSG00000181350.10	1.32698865695293	5.76698722452822e-05	1	1	0.192
10	ENSG00000274471.1	0.269485967680891	5.81868510760093e-05	1	0.333	0.018
10	ENSG00000000460.15	0.269110380822016	5.85938837626865e-05	1	0.333	0.018
10	ENSG00000172058.14	0.269110380822016	5.85938837626865e-05	1	0.333	0.018
10	ENSG00000205307.9	0.269110380822016	5.85938837626865e-05	1	0.333	0.018
10	ENSG00000106804.7	0.269110380822016	5.85938837626865e-05	1	0.333	0.018
10	ENSG00000263843.1	0.269110380822016	5.85938837626865e-05	1	0.333	0.018
10	ENSG00000134490.12	0.269110380822016	5.85938837626865e-05	1	0.333	0.018
10	ENSG00000197182.11	0.438522755622366	5.92321500465707e-05	1	0.667	0.07
10	ENSG00000147164.10	0.440660269795677	5.92868683696837e-05	1	0.667	0.07
10	ENSG00000060982.13	0.268359630036003	5.94155919108538e-05	1	0.333	0.018
10	ENSG00000233527.7	0.267984465897294	5.94156011256292e-05	1	0.333	0.018
10	ENSG00000140905.8	0.440303699993361	5.97348518497545e-05	1	0.667	0.07
10	ENSG00000272711.1	0.267984465897294	5.98302952328399e-05	1	0.333	0.018
10	ENSG00000136425.11	0.263120097091339	6.23737253798699e-05	1	0.333	0.018
10	ENSG00000007038.9	0.489254304840197	6.3091499256704e-05	1	0.333	0.019
10	ENSG00000138801.7	0.674200043083833	6.35719925857031e-05	1	1	0.168
10	ENSG00000078142.10	0.539871295758404	6.66206108399965e-05	1	1	0.154
10	ENSG00000247240.6	0.438878690845914	6.68960519811654e-05	1	0.667	0.071
10	ENSG00000088356.5	0.539543157937576	6.99603365351563e-05	1	1	0.155
10	ENSG00000101868.9	0.269110380822016	7.02076955398608e-05	1	0.333	0.019
10	ENSG00000196118.10	0.268734934975668	7.06891711740619e-05	1	0.333	0.019
10	ENSG00000022267.15	0.612692574913596	7.09144048020063e-05	1	0.667	0.076
10	ENSG00000230487.6	0.267609442453934	7.21513138472656e-05	1	0.333	0.019
10	ENSG00000183386.8	0.657607447990413	7.29338303415473e-05	1	1	0.163
10	ENSG00000104903.4	1.4848487673912	7.30899587511158e-05	1	1	0.246
10	ENSG00000224078.11	0.528125646857962	7.51230535709748e-05	1	1	0.151
10	ENSG00000143156.12	0.437100280275823	7.58486327822669e-05	1	0.667	0.072
10	ENSG00000153944.9	1.13761879370208	8.1569891934296e-05	1	1	0.232
10	ENSG00000138376.9	0.436389800672225	8.33172021404339e-05	1	0.667	0.072
10	ENSG00000183814.14	0.268734934975668	8.41058951083414e-05	1	0.333	0.019
10	ENSG00000138002.13	0.268734934975668	8.41058951083414e-05	1	0.333	0.019
10	ENSG00000243667.5	0.268734934975668	8.41058951083414e-05	1	0.333	0.019
10	ENSG00000042429.9	0.529748760345288	8.56439381711785e-05	1	1	0.155
10	ENSG00000115392.10	0.267234559600434	8.63890024652723e-05	1	0.333	0.019
10	ENSG00000106723.15	0.614459047727649	9.03613657003819e-05	1	0.667	0.079
10	ENSG00000130830.13	0.758757431111896	9.1276145705705e-05	1	1	0.189
10	ENSG00000103160.10	0.438166947043626	9.6448888324061e-05	1	0.667	0.074
10	ENSG00000107362.12	0.613398789632213	9.86138501638766e-05	1	0.667	0.08
10	ENSG00000116667.11	0.402523760990723	9.91083628722606e-05	1	0.667	0.07
10	ENSG00000006757.10	0.436744977376367	9.92540534848762e-05	1	0.667	0.074
10	ENSG00000130270.15	0.267984465897294	0.000100736017297158	1	0.333	0.02
10	ENSG00000047230.13	0.267984465897294	0.000100736017297158	1	0.333	0.02
10	ENSG00000088826.16	0.264614307305841	0.000100736017297158	1	0.333	0.02
10	ENSG00000146243.12	0.267609442453934	0.000101400276828806	1	0.333	0.02
10	ENSG00000280007.1	0.266859817231424	0.000102068435216778	1	0.333	0.02
10	ENSG00000139083.9	0.943139933725873	0.000102747589724807	1	1	0.23
10	ENSG00000137822.11	0.433552919337025	0.000104338618337649	1	0.667	0.074
10	ENSG00000119203.12	0.531049150645571	0.00010467144737096	1	1	0.16
10	ENSG00000143409.14	0.431430527312875	0.00010658780950169	1	0.667	0.074
10	ENSG00000116793.14	0.753867445817704	0.000108126270646492	1	0.667	0.086
10	ENSG00000184708.16	0.434615806948162	0.000110761638890666	1	0.667	0.075
10	ENSG00000214706.9	0.533328910629861	0.000112089770231659	1	1	0.163
10	ENSG00000160602.12	0.421935115719385	0.000113787916391451	1	0.667	0.073
10	ENSG00000171604.10	0.825476978195827	0.000114074218818423	1	1	0.18
10	ENSG00000110713.14	0.665869331655405	0.000116355828243691	1	1	0.182
10	ENSG00000272927.1	0.267984465897294	0.000118319195915756	1	0.333	0.02
10	ENSG00000276903.1	0.267984465897294	0.000118319195915756	1	0.333	0.02
10	ENSG00000262020.1	0.267984465897294	0.000118319195915756	1	0.333	0.02
10	ENSG00000141013.13	0.267984465897294	0.000118319195915756	1	0.333	0.02
10	ENSG00000279978.1	0.429665301788305	0.000118851162520315	1	0.667	0.075
10	ENSG00000234705.1	0.267234559600434	0.000119856253065098	1	0.333	0.02
10	ENSG00000110400.9	0.267234559600434	0.000119856253065098	1	0.333	0.02
10	ENSG00000183496.5	0.267234559600434	0.000119856253065098	1	0.333	0.02
10	ENSG00000237037.8	0.267234559600434	0.000119856253065098	1	0.333	0.02
10	ENSG00000118242.14	0.266859817231424	0.000120631391516654	1	0.333	0.02
10	ENSG00000267254.4	0.266859817231424	0.000120631391516654	1	0.333	0.02
10	ENSG00000131845.13	0.266859817231424	0.000120631391516654	1	0.333	0.02
10	ENSG00000167034.9	0.266485215241653	0.000121410965624106	1	0.333	0.02
10	ENSG00000182796.11	0.430724063136548	0.000123659863419224	1	0.667	0.075
10	ENSG00000164305.16	0.792088658637902	0.000125333501522493	1	1	0.184
10	ENSG00000101444.11	0.662047670953148	0.00012572560130244	1	1	0.182
10	ENSG00000082146.11	0.433907089696669	0.000126471887523868	1	0.667	0.076
10	ENSG00000124766.5	2.30884851914585	0.000130395917184352	1	1	0.261
10	ENSG00000176142.11	0.433907089696669	0.000131465273783084	1	0.667	0.076
10	ENSG00000213096.8	0.434261385537399	0.00013238203319075	1	0.667	0.076
10	ENSG00000089057.13	0.433552919337025	0.000133304611249208	1	0.667	0.076
10	ENSG00000243477.4	0.435325026836045	0.000134723486381781	1	0.667	0.077
10	ENSG00000171843.14	0.755698389264813	0.000135425950908392	1	1	0.199
10	ENSG00000138606.18	0.489628766555863	0.000135718991596257	1	0.333	0.021
10	ENSG00000106462.9	0.42544143067212	0.000137469407674178	1	0.667	0.076
10	ENSG00000073331.16	0.431783946648591	0.000138003333443293	1	0.667	0.076
10	ENSG00000116199.10	0.431783946648591	0.000138960315726727	1	0.667	0.076
10	ENSG00000131944.8	0.267609442453934	0.000139046447372455	1	0.333	0.02
10	ENSG00000151553.13	0.433552919337025	0.000139468210336561	1	0.667	0.077
10	ENSG00000170161.6	0.267234559600434	0.000139930674156458	1	0.333	0.02
10	ENSG00000261474.1	0.267234559600434	0.000139930674156458	1	0.333	0.02
10	ENSG00000186106.10	0.432844954705685	0.000141407200498159	1	0.667	0.077
10	ENSG00000116711.9	0.266485215241653	0.000141714044504589	1	0.333	0.02
10	ENSG00000054965.9	0.433198874369617	0.000142872320118561	1	0.667	0.077
10	ENSG00000115138.9	0.433198874369617	0.000145853791920701	1	0.667	0.077
10	ENSG00000122687.16	0.527801340060892	0.000147105534387967	1	1	0.167
10	ENSG00000147854.15	0.524240889625416	0.000150132693862797	1	1	0.166
10	ENSG00000117724.11	0.257907873824349	0.000153806342675252	1	0.333	0.02
10	ENSG00000183207.11	0.526505163599446	0.000154294004222737	1	1	0.168
10	ENSG00000117569.17	0.433552919337025	0.000156085907937822	1	0.667	0.078
10	ENSG00000105472.11	0.751083867124058	0.000156915583439456	1	0.667	0.091
10	ENSG00000171307.17	0.433198874369617	0.000161937339678211	1	0.667	0.078
10	ENSG00000171163.14	0.432844954705685	0.000161937356630167	1	0.667	0.078
10	ENSG00000227540.1	0.267234559600434	0.00016247406551009	1	0.333	0.021
10	ENSG00000188807.11	0.266859817231424	0.000163488860931373	1	0.333	0.021
10	ENSG00000218682.1	0.266859817231424	0.000163488860931373	1	0.333	0.021
10	ENSG00000133874.1	0.266485215241653	0.000164509239190345	1	0.333	0.021
10	ENSG00000235763.1	0.266110753525987	0.000164509245922614	1	0.333	0.021
10	ENSG00000164116.15	0.265362250497029	0.00016760413496207	1	0.333	0.021
10	ENSG00000164989.14	0.26498820897406	0.000168647109053385	1	0.333	0.021
10	ENSG00000155189.10	0.892288823736418	0.000171350553422419	1	0.667	0.085
10	ENSG00000105576.14	0.431430527312875	0.000174901697759108	1	0.667	0.078
10	ENSG00000205133.10	0.427903186794906	0.000179226771630275	1	0.667	0.078
10	ENSG00000196367.11	0.430371018119641	0.000183754984446039	1	0.667	0.079
10	ENSG00000237021.2	0.266110753525987	0.00019114864329839	1	0.333	0.021
10	ENSG00000198874.11	0.430018097699532	0.000192966875473025	1	0.667	0.079
10	ENSG00000266074.7	0.26498820897406	0.000194681406303035	1	0.333	0.021
10	ENSG00000119333.10	0.263866923115596	0.00019587186929561	1	0.333	0.021
10	ENSG00000221838.8	0.420536024900048	0.000196822343464756	1	0.667	0.078
10	ENSG00000186187.10	0.428960083141306	0.000197233462957297	1	0.667	0.08
10	ENSG00000107614.20	0.427903186794906	0.000200830645545118	1	0.667	0.079
10	ENSG00000105204.12	0.430724063136548	0.000201543413690842	1	0.667	0.08
10	ENSG00000151131.8	0.513634973078911	0.000207178865748085	1	1	0.17
10	ENSG00000120053.10	0.428960083141306	0.000209720399234177	1	0.667	0.08
10	ENSG00000167670.14	0.426144171389727	0.000216757446700866	1	0.667	0.08
10	ENSG00000214067.2	0.266485215241653	0.000218327274482216	1	0.333	0.021
10	ENSG00000166262.14	0.266485215241653	0.000218327274482216	1	0.333	0.021
10	ENSG00000165138.15	0.266110753525987	0.000219644042733049	1	0.333	0.021
10	ENSG00000262587.2	0.266110753525987	0.000219644042733049	1	0.333	0.021
10	ENSG00000167637.15	0.266110753525987	0.000219644042733049	1	0.333	0.021
10	ENSG00000143797.10	0.265736431979412	0.000220967773721049	1	0.333	0.021
10	ENSG00000252118.1	0.265736431979412	0.000220967773721049	1	0.333	0.021
10	ENSG00000258056.2	0.265736431979412	0.000220967773721049	1	0.333	0.021
